oa_id,oa_count,affiliation_string,ror_id
https://openalex.org/W4289711940,3,"Instituto de Matemática de Bahía Blanca, Bahía Blanca, Buenos Aires, Argentina; Departamento de Economía, Universidad Nacional del Sur, Bahía Blanca, Buenos Aires, Argentina",https://ror.org/03efzvv60
https://openalex.org/W4289711940,4,"Instituto de Matemática de Bahía Blanca, Bahía Blanca, Buenos Aires, Argentina; Departamento de Economía, Universidad Nacional del Sur, Bahía Blanca, Buenos Aires, Argentina",https://ror.org/028crwz56
https://openalex.org/W4289711940,5,"Faculty of Computer Science, Dalhousie University, Halifax, Canada",https://ror.org/01e6qks80
https://openalex.org/W4289711940,6,"Departamento de Ciencias e Ingeniería de la Computación, Universidad Nacional del Sur, Bahía Blanca,  Buenos Aires, Argentina; Instituto de Ciencias e Ingeniería de la Computación (UNS-CONICET), Bahía Blanca, Buenos Aires,  Argentina",https://ror.org/028crwz56
https://openalex.org/W4289711940,7,"Departamento de Ciencias e Ingeniería de la Computación, Universidad Nacional del Sur, Bahía Blanca,  Buenos Aires, Argentina; Instituto de Ciencias e Ingeniería de la Computación (UNS-CONICET), Bahía Blanca, Buenos Aires,  Argentina",NA
https://openalex.org/W3187395669,1,"*The Chinese University of Hong Kong, Hong Kong, Hong Kong",https://ror.org/00t33hh48
https://openalex.org/W3187395669,2,"Noah's Ark Lab, Huawei Technologies, Shenzhen, China#TAB#",https://ror.org/00cmhce21
https://openalex.org/W3187395669,3,"Noah's Ark Lab, Huawei Technologies, Hong Kong, Hong Kong",https://ror.org/0500fyd17
https://openalex.org/W3187395669,4,Fudan University; Shanghai China,https://ror.org/013q1eq08
https://openalex.org/W3098832892,1,School of Computer Science and Engineering Southeast University Nanjing PR China,https://ror.org/04ct4d772
https://openalex.org/W3098832892,2,"Univ. of Southern Queensland, Toowoomba, Australia#TAB#",https://ror.org/04sjbnx57
https://openalex.org/W3098832892,3,"Coventry University, Coventry UK",https://ror.org/01tgmhj36
https://openalex.org/W4307020401,1,AT&amp;T,https://ror.org/02bbd5539
https://openalex.org/W2252833860,1,"Center for Automation and Robotics, CSIC-UPM, Arganda del Rey 28500, Spain",https://ror.org/02wh02235
https://openalex.org/W2252833860,2,"Institute of Agricultural Sciences, CSIC, Madrid 28006, Spain.",https://ror.org/01q9drc95
https://openalex.org/W224992144,1,Barcelona Supercomputing Center,https://ror.org/05sd8tv96
https://openalex.org/W224992144,2,Shell International Exploration & Production Inc.,https://ror.org/00b5m4j81
https://openalex.org/W2031237214,1,"College of Business Administration, California State University San Marcos, San Marcos, USA 92096#TAB#",https://ror.org/01j8e0j24
https://openalex.org/W2031237214,2,"Department of Mathematical Sciences, Rensselaer Polytechnic Institute, Troy, USA 12180#TAB#",https://ror.org/01rtyzb94
https://openalex.org/W1594656900,1,"Computer Engineering and Computer Science Department, Duthie Center for Engineering University of Louisville Louisville KY 40292",https://ror.org/01ckdn478
https://openalex.org/W2909546924,1,"Department of Computer Science, Faculty of Computers and Information, Mansoura University,, Mansoura, Egypt",https://ror.org/01k8vtd75
https://openalex.org/W2909546924,2,"Research Chair of Pervasive and Mobile Computing, College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia",https://ror.org/02f81g417
https://openalex.org/W2909546924,3,"Department of Computer Science, Faculty of Computers and Information, Mansoura University, Mansoura, Egypt; Misr University of Science and Technology, 6th of October City, Egypt",https://ror.org/01k8vtd75
https://openalex.org/W2909546924,4,"Department of Computer Science, Faculty of Computers and Information, Mansoura University, Mansoura, Egypt; Misr University of Science and Technology, 6th of October City, Egypt",https://ror.org/05debfq75
https://openalex.org/W2909546924,5,"Computer Science Department, Kuwait University, Kuwait, Kuwait",https://ror.org/021e5j056
https://openalex.org/W2909546924,6,"Department of Computer Engineering, College of Computer and Information Sciences, King Saud university, Riyadh, Saudi Arabia",https://ror.org/02f81g417
https://openalex.org/W822397520,1,University of Manouba,https://ror.org/0503ejf32
https://openalex.org/W822397520,2,King saud univ,https://ror.org/02f81g417
https://openalex.org/W2418988944,1,"(Department of Information Technology, Uppsala University, Uppsala, Sweden)",https://ror.org/048a87296
https://openalex.org/W2948563953,1,"INRIA, Sophia-Antipolis#TAB#",https://ror.org/02kvxyf05
https://openalex.org/W2948563953,2,"University of Avignon,",https://ror.org/00mfpxb84
https://openalex.org/W2948563953,3,federal university of rio de janeiro,https://ror.org/03490as77
https://openalex.org/W2948563953,4,"Fudan University, Shanghai",https://ror.org/013q1eq08
https://openalex.org/W2009390507,1,"Department of Information Systems, King Faisal University, Al Ahsaa, Saudi Arabia",https://ror.org/00dn43547
https://openalex.org/W125922189,1,"(Department of Marketing, City University of Hong Kong, Kowloon, Hong Kong)",https://ror.org/03q8dnn23
https://openalex.org/W4283030194,1,"Translational Sciences, Sanofi US, Framingham, MA, 01701, USA.",https://ror.org/05g916f28
https://openalex.org/W4283030194,2,"Translational Sciences, Sanofi US, Framingham, MA, 01701, USA. Cheng.Zhu@sanofi.com.",https://ror.org/05g916f28
https://openalex.org/W4283030194,3,"Translational Sciences, Sanofi US, Framingham, MA, 01701, USA. Erin.Teeple@sanofi.com.",NA
https://openalex.org/W4283311101,1,"Department of Electrical and Computer Engineering, Michigan Technological University, Houghton, MI 49931, USA",https://ror.org/0036rpn28
https://openalex.org/W2136612137,1,"[Dept. of Electr. & Comput. Eng., Waterloo Univ., Ont., Canada]",https://ror.org/01aff2v68
https://openalex.org/W2136612137,2,"[Department of Electrical and Computer Engineering, University of waterloo, Waterloo, ONT, Canada]",https://ror.org/01aff2v68
https://openalex.org/W3099002653,1,TU Darmstadt Germany#TAB#,https://ror.org/05n911h24
https://openalex.org/W3088853657,1,KTH – Royal Institute of Technology,https://ror.org/026vcq606
https://openalex.org/W2404061880,1,"Fundación IDEA, Hoyo de la Puerta, Valle de Sartenejal, Baruta 1080, Venezuela.",NA
https://openalex.org/W4309418445,1,"Computational Sciences and Engineering Division, Oak Ridge National Laboratory, USA",NA
https://openalex.org/W2024411677,1,"Department of Mathematics, University of Auckland, Auckland, 92019 Private Bag, New Zealand",https://ror.org/03b94tp07
https://openalex.org/W2024411677,2,"Department of Mathematics , University of Western Australia , Nedlands, W A, 6907, Australia",https://ror.org/047272k79
https://openalex.org/W2113515280,1,"Department of Economics, University of Exeter, Streatham Court, Rennes Drive, Exeter EX4 4PU, UK",https://ror.org/03yghzc09
https://openalex.org/W2113515280,2,"†University of Reading, UK",https://ror.org/05v62cm79
https://openalex.org/W3004374249,1,"Department of Mathematics, National and Kapodistrian University of Athens, Panepistimioupolis, 15784 Athens, Greece",https://ror.org/04gnjpq42
https://openalex.org/W3083563850,1,Modèles et Outils en ingénierie des Connaissances pour l'Apprentissage Humain,NA
https://openalex.org/W3083563850,2,Laboratoire de Physique Nucléaire et de Hautes Énergies,https://ror.org/01hg8p552
https://openalex.org/W2523950919,1,"Hong Kong Polytechnic University, Hong Kong , Hong Kong",https://ror.org/0030zas98
https://openalex.org/W4213220462,1,"Centre for Computational Biology and Bioinformatics, Central University of Himachal Pradesh, Dharamshala 176215, Himachal Pradesh, India",https://ror.org/04v5nzb91
https://openalex.org/W14235181,1,"Laboratory of Intelligent Recognition and Image Processing, Beijing Key Laboratory of Digital Media, School of Computer Science and Engineering, Beihang University, Beijing, China",https://ror.org/00wk2mp56
https://openalex.org/W2524462802,1,"University college Cork, Ireland",https://ror.org/03265fv13
https://openalex.org/W2524462802,2,"University of California, Riverside",https://ror.org/03nawhv43
https://openalex.org/W4206015571,1,"Beijing Key Laboratory of Semiconductor Neural Network Intelligent Sensing and Computing Technology, Beijing 100083, China; Center of Materials Science and Optoelectronics Engineering & School of Microelectronics, University of Chinese Academy of Sciences, Beijing, 100049, China; Institute of Semiconductors, Chinese Academy of Sciences, Beijing 100083, China",NA
https://openalex.org/W4206015571,2,"Beijing Key Laboratory of Semiconductor Neural Network Intelligent Sensing and Computing Technology, Beijing 100083, China; Center of Materials Science and Optoelectronics Engineering & School of Microelectronics, University of Chinese Academy of Sciences, Beijing, 100049, China; Institute of Semiconductors, Chinese Academy of Sciences, Beijing 100083, China",https://ror.org/05qbk4x57
https://openalex.org/W4206015571,3,"Beijing Key Laboratory of Semiconductor Neural Network Intelligent Sensing and Computing Technology, Beijing 100083, China; Center of Materials Science and Optoelectronics Engineering & School of Microelectronics, University of Chinese Academy of Sciences, Beijing, 100049, China; Institute of Semiconductors, Chinese Academy of Sciences, Beijing 100083, China",https://ror.org/048dd0611
https://openalex.org/W4220868915,1,Hydrathletics Inc; Queens University; St. Lawrence College,NA
https://openalex.org/W4220868915,2,Hydrathletics Inc; Queens University; St. Lawrence College,https://ror.org/00strmv13
https://openalex.org/W4220868915,3,Hydrathletics Inc; Queens University; St. Lawrence College,https://ror.org/0260zag83
https://openalex.org/W4220868915,4,Langara College,https://ror.org/05qp50e50
https://openalex.org/W4220868915,5,St. Lawrence College,https://ror.org/0260zag83
https://openalex.org/W4214870584,1,Kerman University of Medical Sciences,https://ror.org/02kxbqc24
https://openalex.org/W4214870584,2,Leipzig University,https://ror.org/03s7gtk40
https://openalex.org/W3180367550,1,"College of Electronic Sci. and Tech., National University of Defense Technology,Changsha,China",https://ror.org/05d2yfz11
https://openalex.org/W2018502847,1,"Lagadic, IRISA—INRIA Rennes, Campus de Beaulieu, 35042 Rennes Cedex, France",https://ror.org/02kvxyf05
https://openalex.org/W2612580050,1,CASA 2008,https://ror.org/02fkkph87
https://openalex.org/W2159599758,1,"Department of Discrete Math, Faculty of Applied Mathematics, AGH University of Science and Technology, al. Mickiewicza 30, 30–059 Kraków, Poland",https://ror.org/00bas1c41
https://openalex.org/W3174937766,1,"Department of Electrics, Systems and Automation Engineering, Universidad de León, León, Spain",https://ror.org/02tzt0b78
https://openalex.org/W3150083297,1,Institute of Mechanical Engineering Ecole Polytechnique Fédérale de Lausanne  CH-1015 Lausanne Switzerland,https://ror.org/02s376052
https://openalex.org/W3172923489,1,"School of Mathematical Sciences,Dalian University of Technology,Dalian 116024,China",https://ror.org/023hj5876
https://openalex.org/W3172923489,2,"School of Mathematics, Dalian University of Finance and Economics, Dalian 116025, China",NA
https://openalex.org/W1996493076,1,"Jockey Club Centre for Osteoporosis Care and Control, Public Health School, Prince of Wales Hospital, The Chinese University of Hong Kong, Shatin, Hong Kong",https://ror.org/00t33hh48
https://openalex.org/W1996493076,2,"Department of Diagnostic Radiology and Organ Imaging, Prince of Wales Hospital, the Chinese University of Hong Kong, Shatin, Hong Kong",https://ror.org/00t33hh48
https://openalex.org/W1996493076,3,"Centre for Magnetic Resonance, University of Queensland, Brisbane (Australia)",https://ror.org/00rqy9422
https://openalex.org/W1996493076,4,"School of Human and Life Sciences , Whitelands College, Roehampton University , London, UK",https://ror.org/043071f54
https://openalex.org/W4282931648,1,"Data Analysis Branch, Office of the National Coordinator for Health Information Technology, Washington, District of Columbia, USA.",https://ror.org/02fm3sv87
https://openalex.org/W2142750046,1,"eBay Res. Labs., Shanghai, China",https://ror.org/02b00s810
https://openalex.org/W2142750046,2,"[EBay Research Laboratories, San Jose, CA, USA]",NA
https://openalex.org/W2605264528,1,"Kent State University, Kent, OH.",https://ror.org/049pfb863
https://openalex.org/W2605264528,2,Louisiana State University Baton Rouge La.,https://ror.org/05ect4e57
https://openalex.org/W2046424137,1,"China Mobile Design Institution, Beijing#TAB#",https://ror.org/05gftfe97
https://openalex.org/W2897843792,1,"[R&D Division Energy, OFFIS - Institute for Information Technology, Oldenburg, Germany]",https://ror.org/003sav189
https://openalex.org/W2897843792,2,"Venios GmbH, Frankfurt am Main, Germany",NA
https://openalex.org/W2897843792,3,"Institute of Power Systems and Power Economics (IAEW) RWTH Aachen University, Aachen, Germany",https://ror.org/04xfq0f34
https://openalex.org/W2897843792,4,"BTC Business Technology Consulting AG, Oldenburg, Germany",NA
https://openalex.org/W2955069201,1," Department of Computer Science and Engineering, Dr. Sudhir Chandra Sur Degree Engineering College, Kolkata, India",NA
https://openalex.org/W2955069201,2,"Department of Computer Science & Engineering, Netaji Subhash Engineering College, Garia, Kolkata, India",NA
https://openalex.org/W2955069201,3,"Department of Computer Science. & Engineering, Jadavpur University, Kolkata, India",https://ror.org/02af4h012
https://openalex.org/W4211116522,1,"TU Kaiserslautern, Computergraphics & HCI Lab, Erwin-Schrödinger-Straße 52, 67663 Kaiserslautern, Germany",NA
https://openalex.org/W4211116522,2,"Department of Computer Science, University of California, Davis, CA 95616-8562, USA",https://ror.org/05rrcem69
https://openalex.org/W2329758418,1,"Department of Management and Marketing, Faculty of Economics and Management, Universiti Putra Malaysia, Serdang, Malaysia 43400#TAB#",https://ror.org/02e91jd64
https://openalex.org/W2906381277,1,"Leibniz Univ. of Hannover, Hannover, Germany",https://ror.org/0304hq317
https://openalex.org/W2906381277,2,"Leibniz Institute for the Social Sciences, Köln, Germany",https://ror.org/018afyw53
https://openalex.org/W4210734193,1,"Electrical Engineering and Computer Science, University of Tennessee, Knoxville, TN, United States",https://ror.org/020f3ap87
https://openalex.org/W4210734193,2,"Division of Immunology, Inflammation and Infectious Disease, John Curtin School of Medical Research, Australian National University, Canberra, ACT, Australia",https://ror.org/019wvm592
https://openalex.org/W4210734193,3,"Department of Mathematics, University of Tennessee, Knoxville, TN, United States",https://ror.org/020f3ap87
https://openalex.org/W1978360523,1,"Department of Information Technology, Division of HCI, Uppsala University, PO Box 337, SE‐75105 Uppsala, Sweden; Enea Redina AB, Smedsgränd 9, SE‐75320 Uppsala, Sweden",https://ror.org/048a87296
https://openalex.org/W1978360523,2,"Department of Information Technology, Division of HCI, Uppsala University, PO Box 337, SE‐75105 Uppsala, Sweden; Enea Redina AB, Smedsgränd 9, SE‐75320 Uppsala, Sweden",NA
https://openalex.org/W1978360523,3,"Department of Information Technology, Division of HCI, Uppsala University, PO Box 337, SE‐75105 Uppsala, Sweden",https://ror.org/048a87296
https://openalex.org/W3183244923,1,"Chongqing University of Posts & Telecommunications, China",https://ror.org/03dgaqz26
https://openalex.org/W3183244923,2,"University of California, Riverside , USA",https://ror.org/03nawhv43
https://openalex.org/W3183244923,3,"China General Technology Research Institute, China",NA
https://openalex.org/W4254775804,1,"Duke University, Durham, NC, USA",https://ror.org/00py81415
https://openalex.org/W4254775804,2,"Cornell University, Ithaca, NY, USA",https://ror.org/05bnh6r87
https://openalex.org/W4254775804,3,"Google Research, San Francisco Bay Area, CA, USA",https://ror.org/00njsd438
https://openalex.org/W4254775804,4,"Duke University, DURHAM, NC, USA",https://ror.org/00py81415
https://openalex.org/W119251164,1,Chinese Academy of sciences,NA
https://openalex.org/W119251164,2,China University of Petroleum),https://ror.org/041qf4r12
https://openalex.org/W2090996014,1,"LIASD, Université Paris 8, Saint-Denis, France#TAB#",https://ror.org/04wez5e68
https://openalex.org/W2090996014,2,"CEA-TechReg, Gardanne, France#TAB#",NA
https://openalex.org/W2090996014,3,"UVSQ, PRiSM, Versailles, France",https://ror.org/03mkjjy25
https://openalex.org/W2090996014,4,"CEA-TechReg, Gardanne, France and UVSQ-PRiSM, Versailles, France#TAB#",NA
https://openalex.org/W2053622929,1,"Departamento de Informática e Ingeniería de Sistemas, Instituto de Investigacíon en Ingeniería de Aragón I3A, University of Zaragoza, E-50018, Spain.",https://ror.org/012a91z28
https://openalex.org/W2053622929,2,#N#               * University of Pennsylvania.,https://ror.org/00b30xv10
https://openalex.org/W2053622929,3, University of Zaragoza;,https://ror.org/012a91z28
https://openalex.org/W3000684669,1,Radboud university [Nijmegen],https://ror.org/016xsfp80
https://openalex.org/W3000684669,2,Centre National de la Recherche Scientifique;,https://ror.org/00675rp98
https://openalex.org/W3000684669,3,Department of Mathematics,NA
https://openalex.org/W2293105228,1,"School of Computing, Engineering and Mathematics, University of Western Sydney, Locked Bag 1797, 1797, Penrith South DC, NSW, Australia",https://ror.org/03t52dk35
https://openalex.org/W2131848189,1,"Department of Computer Science & Engineering, Indian Institute of Technology Kanpur, Kanpur-208016, India",https://ror.org/05pjsgx75
https://openalex.org/W140623131,1,Carnegie Mellon University,https://ror.org/05x2bcf33
https://openalex.org/W1834008962,1,"Department of Information Security, Naval University of Engineering, 430033 Wuhan, China and Department of Watercraft Engineering, Zhenjiang Watercraft College, 212003 Zhenjiang, China#TAB#",https://ror.org/056vyez31
https://openalex.org/W1834008962,2,"Department of Information Security, Naval University of Engineering, 430033 Wuhan, China#TAB#",https://ror.org/056vyez31
https://openalex.org/W2021474505,1,"[The BioRobotics Institute, Scuola Superiore Sant’Anna, Pisa, Italy]",https://ror.org/025602r80
https://openalex.org/W2021474505,2,"Université Paris Descartes-CNRS, Centre d’Etudes de la Sensorimotricité (CESEM), Paris, France#TAB#",https://ror.org/02e0y6e06
https://openalex.org/W2782966730,1,"Universitat Rovira i Virgili, Department of Communication Studies, Av. Catalunya, 35, 3rd Floor, Room 323, 43002 Tarragona, Spain",https://ror.org/00g5sqv46
https://openalex.org/W2782966730,2,"Universitat Rovira i Virgili, Department of Communication Studies, Av. Catalunya, 35, 3rd Floor, 43002 Tarragona, Spain",https://ror.org/00g5sqv46
https://openalex.org/W3116945358,1,"Institute of Computing and Data Sciences (ISCD), Sorbonne Université, Paris, France",NA
https://openalex.org/W3116945358,2,"CNRS, IBPS, UMR 7238, Laboratoire de Biologie Computationnelle et Quantitative (LCQB), Sorbonne Université, Paris, France",https://ror.org/00pcqj134
https://openalex.org/W3116945358,3,"CIRI, International Center for Infectiology Research, Inserm, U1111, Université Claude Bernard Lyon 1, CNRS, UMR5308, Ecole Normale Supérieure de Lyon, Univ Lyon, Lyon, France.",https://ror.org/04zmssz18
https://openalex.org/W3116945358,4,"CNRS, Architecture et Fonction des Macromolécules Biologiques (AFMB), UMR 7257, Aix-Marseille University, Marseille, France",https://ror.org/04jm8zw14
https://openalex.org/W3116945358,5,"CNRS, IBPS, UMR 7238, Laboratoire de Biologie Computationnelle et Quantitative (LCQB), Sorbonne Université, Paris, France; Institut Universitaire de France, Paris, France",https://ror.org/00pcqj134
https://openalex.org/W3116945358,6,"CNRS, IBPS, UMR 7238, Laboratoire de Biologie Computationnelle et Quantitative (LCQB), Sorbonne Université, Paris, France; Institut Universitaire de France, Paris, France",https://ror.org/055khg266
https://openalex.org/W90989293,1,Istanbul Technical University,https://ror.org/059636586
https://openalex.org/W2739232183,1,"Aalto University , Finland",https://ror.org/020hwjq30
https://openalex.org/W2809060495,1,Instituto Politecnico de Braganca,https://ror.org/00prsav78
https://openalex.org/W2809060495,2,Instituto Politécnico de Bragança; University of Minho,https://ror.org/00prsav78
https://openalex.org/W2809060495,3,Instituto Politécnico de Bragança; University of Minho,https://ror.org/037wpkx04
https://openalex.org/W2081197901,1,"Reconfigurable Computing Systems Lab, Department of Electrical & Computer Engineering, University of North Carolina at Charlotte, United States",https://ror.org/04dawnj30
https://openalex.org/W2067168270,1,"[Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA]",https://ror.org/03v76x132
https://openalex.org/W2904048422,1,"School of Mathematical Sciences, Inner Mongolia University, Huhhot, China",https://ror.org/0106qb496
https://openalex.org/W2904048422,2,"Dept of mathematical sciences, Tsinghua University, Beijing, China",https://ror.org/03cve4549
https://openalex.org/W3118869148,1,"a Media Lab, Department of Media, Aalto University School of Arts, Design and Architecture, Helsinki, Finland",https://ror.org/020hwjq30
https://openalex.org/W3118869148,2,"b School of Applied Educational Science and Teacher Education, Philosophical Faculty, University of Eastern Finland (UEF), Joensuu, Finland",NA
https://openalex.org/W3118869148,3,"c Department of Computer Science, Aalto University School of Science, Espoo, Finland",https://ror.org/020hwjq30
https://openalex.org/W2919566737,1,"Sch. of Inf. Sci. & Eng., LanZhou Univ, Lanzhou, China",https://ror.org/01mkqqe32
https://openalex.org/W2994871896,1,Université De Lausanne,https://ror.org/019whta54
https://openalex.org/W2994871896,2,University of Copenhagen,https://ror.org/035b05819
https://openalex.org/W1922130939,1,"School of Environmental Science and Engineering, Huazhong University of Science and Technology, Wuhan, China 430074#TAB#",https://ror.org/00p991c53
https://openalex.org/W1995567704,1,"Medical Information Centre, Zhejiang University School of Medicine, 310058 Hangzhou, China",https://ror.org/00a2xv884
https://openalex.org/W1995567704,2,"KHBO (Association K.U. Leuven), Industrial Sciences and Technology, Zeedijk 101, 8400 Oostende, Belgium; University of Antwerp, IBW, Venusstraat 35, 2000 Antwerp, Belgium",https://ror.org/0113zvv22
https://openalex.org/W1995567704,3,"KHBO (Association K.U. Leuven), Industrial Sciences and Technology, Zeedijk 101, 8400 Oostende, Belgium; University of Antwerp, IBW, Venusstraat 35, 2000 Antwerp, Belgium",https://ror.org/008x57b05
https://openalex.org/W1995567704,4,"College of Public Administration, Zhejiang University, 38 Zheda Road, 310027 Hangzhou, China",https://ror.org/00a2xv884
https://openalex.org/W1998329291,1,The Ohio State University UNITED STATES,https://ror.org/00rs6vg23
https://openalex.org/W3009247942,1,"School of Electrical Engineering , University of Ulsan, Ulsan, Korea",https://ror.org/02c2f8975
https://openalex.org/W2041883451,1,"Department of Mathematics, R.V.S.College of Engineering and Technology, Coimbatore641 402, Tamil Nadu, India#TAB#",NA
https://openalex.org/W2041883451,2,"Department of Mathematics, University College of Engineering Nagercoil, Anna University, Tirunelveli Region, Nagercoil629 004, Tamil Nadu, India#TAB#",NA
https://openalex.org/W2041883451,3,"School of Science and Humanities, Department of Mathematics, Karunya University, Coimbatore641 114, Tamil Nadu, India#TAB#",https://ror.org/03k23nv15
https://openalex.org/W1522235595,1,"Ecole polytechnique Fédérale de Lausanne (EPFL), Switzerland",https://ror.org/02s376052
https://openalex.org/W1997733142,1,"Plant Sciences Department, Weizmann Institute of Science, Rehovot, Israel.",https://ror.org/0316ej306
https://openalex.org/W1997733142,2,University of Luxembourg > Luxembourg Centre for Systems Biomedicine (LCSB),https://ror.org/036x5ad56
https://openalex.org/W1997733142,3,Weizmann Institute of Science > Department of Plant Sciences,https://ror.org/0316ej306
https://openalex.org/W2795005583,1,Universidade de Évora; Universidade de Lisboa,https://ror.org/02gyps716
https://openalex.org/W2795005583,2,Universidade de Évora; Universidade de Lisboa,NA
https://openalex.org/W2795005583,3,Universidade de Évora,https://ror.org/02gyps716
https://openalex.org/W2795005583,4,Universidade da Beira Interior,https://ror.org/03nf36p02
https://openalex.org/W3130120517,1,University#N#                            of Calgary,https://ror.org/03yjb2x39
https://openalex.org/W3130120517,2,SensorUp Inc.,NA
https://openalex.org/W2904751442,1,"Punjab Engineering College, Chandigarh India",https://ror.org/00bsj2955
https://openalex.org/W2904751442,2,"UIET (Panjab Univ.), Chandigarh, India",https://ror.org/04p2sbk06
https://openalex.org/W1880351787,1,"School of Pedagogical and Technological Education (ASPETE), General Department of Education, Athens, Greece",https://ror.org/04v3r9z94
https://openalex.org/W2068263604,1,"University of Trento, trento, Italy",https://ror.org/05trd4x28
https://openalex.org/W2068263604,2,"*Carleton University, Ottawa, Canada.",https://ror.org/02qtvee93
https://openalex.org/W2055516810,1,"Department of Computer Science, University of Houston, Houston, TX 77004, U.S.A.",https://ror.org/048sx0r50
https://openalex.org/W1586076950,1,"Department of Social Work and Social Policy, University of Fribourg, Switzerland",https://ror.org/022fs9h90
https://openalex.org/W2095165827,1,"University of Connecticut, West Hartford, Connecticut 06117 USA",https://ror.org/02der9h97
https://openalex.org/W3084357984,1,"Amrita School of Engineering, Centre for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India",https://ror.org/03am10p12
https://openalex.org/W1989098018,1,"[Dept. of Electr. & Comput. Eng., State Univ. of New York, Binghamton, NY, USA]",https://ror.org/008rmbt77
https://openalex.org/W2741580186,1,Óbuda University,https://ror.org/00ax71d21
https://openalex.org/W2741580186,2,"shahid beheshti university,",https://ror.org/0091vmj44
https://openalex.org/W2113701578,1,"Department of Electrical Engineering, UCLA, Los Angeles CA",https://ror.org/046rm7j60
https://openalex.org/W2113701578,2,"Mathematical Modeling and Analysis, Theoretical Division, Los Alamos National Laboratory, Los Alamos, NM",https://ror.org/01e41cf67
https://openalex.org/W2113701578,3,"Department of Mathematics, UCLA, Los Angeles, CA and Information Sciences Group, Los Alamos National Laboratory, Los Alamos, NM#TAB#",https://ror.org/01e41cf67
https://openalex.org/W2746391825,1,"Electronics Research Institute, Dokki, Giza, Egypt#TAB#",https://ror.org/0532wcf75
https://openalex.org/W2746391825,2,"Faculty of Electronic Engineering, Menoufia University, Menouf , Egypt 32952#TAB#",https://ror.org/05sjrb944
https://openalex.org/W4289704930,1,Wuhan UniversityChina,https://ror.org/033vjfk17
https://openalex.org/W4294891775,1,"Karlsruhe Institute of Technology, Germany",https://ror.org/04t3en479
https://openalex.org/W4294891775,2,"University of Bath, United Kingdom",https://ror.org/002h8g185
https://openalex.org/W4294891775,3,"Lancaster University, United Kingdom",https://ror.org/04f2nsd36
https://openalex.org/W3038648473,1,"Ben-Gurion University of the Negev & Interdisciplinary Center (IDC) Herzliya, Beer Sheva, Israel",https://ror.org/05tkyf982
https://openalex.org/W3038648473,2,"University of Maryland–Baltimore County, Baltimore, MD, USA",https://ror.org/02qskvh78
https://openalex.org/W3038648473,3,Aalto University; Espoo Finland,https://ror.org/020hwjq30
https://openalex.org/W4220925147,1,"Department of Electrical and Electronic Engineering, Islamic University of Technology, Gazipur, Bangladesh",https://ror.org/057gnqw22
https://openalex.org/W1579686210,1,University of Kaiserslautern,https://ror.org/04zrf7b53
https://openalex.org/W3099805260,1,"International Business Machines, San Francisco, CA, USA",NA
https://openalex.org/W58161333,1,Simula Research Laboratory;,https://ror.org/00vn06n10
https://openalex.org/W3133818158,1," Univ. of Washington, Seattle, WA, USA",https://ror.org/00cvxb145
https://openalex.org/W144605816,1,Simula Research Laboratory;,https://ror.org/00vn06n10
https://openalex.org/W2006026122,1,University of Louisiana At Lafayette,https://ror.org/01x8rc503
https://openalex.org/W1971251382,1,University of Bern -- Switzerland#TAB#,https://ror.org/02k7v4d05
https://openalex.org/W2473802916,1,"DEI-FEUP, University of Porto, R Dr. Roberto Frias, Porto, Portugal#TAB#",https://ror.org/043pwc612
https://openalex.org/W2473802916,2,"DEI-FEUP, LIACC University of Porto, R Dr. Roberto Frias, Porto, Portugal#TAB#",https://ror.org/043pwc612
https://openalex.org/W1469533142,1,"University of Ostrava, Institute for Research and Applications of Fuzzy Modeling, NSC IT4Innovations, 30. dubna 22, 701 03 Ostrava 1, Czech Republic",https://ror.org/00pyqav47
https://openalex.org/W3096526734,1,"University of California, Santa Cruz, USA",https://ror.org/03s65by71
https://openalex.org/W3096526734,2,Google (United States),https://ror.org/00njsd438
https://openalex.org/W1601600400,1,Canon Inc,https://ror.org/05gg0gh87
https://openalex.org/W2918289251,1,"HuangHe Science and Technology College, Zhengzhou, China",https://ror.org/008p6rr25
https://openalex.org/W2918289251,2,"College of Information Engineering, Henan Polytechnic, Zhengzhou, China",https://ror.org/05vr1c885
https://openalex.org/W2918289251,3,"College of Science, Zhengzhou University of Aeronautics, Zhengzhou 450015, China",NA
https://openalex.org/W2268837174,1,"Silicon Dominion Computing, Inc. (United States)",NA
https://openalex.org/W2073606367,1,"Rensselaer Polytechnic Institute, Troy, NY, USA,",https://ror.org/01rtyzb94
https://openalex.org/W2009839465,1,"National Taipei University , Taiwan",https://ror.org/03e29r284
https://openalex.org/W2009839465,2,Gonzaga University (USA),https://ror.org/03ze70h02
https://openalex.org/W2095400702,1,"Department of Applied Information, Hsing Kuo University of Management, Tainan, Taiwan.",https://ror.org/04dmnxh66
https://openalex.org/W2095400702,2,"Department of Nursing, Chang Jung Christian University, Tainan County, Taiwan",https://ror.org/02s3d7j94
https://openalex.org/W2095400702,3,"Department of Obstetrics and Gynecology, SinLau Hospital, Tainan, Taiwan#TAB#",https://ror.org/04xv63e47
https://openalex.org/W167661060,1,"Department of Computer Science and Engineering, Waseda University, Japan#TAB#",https://ror.org/00ntfnx83
