oa_id,oa_count,affiliation_string,ror_id,s2aff_prediction
https://openalex.org/W2041075085,2,"Department of Computer Science, University of Texas at Dallas, , USA",https://ror.org/049emcs32,"{'https://ror.org/01n51v443': 0.8487788407257663, 'https://ror.org/05byvp690': 0.7059177486139826, 'https://ror.org/00q16t150': 0.6407145362968533, 'https://ror.org/049emcs32': 0.5396549163393275, 'https://ror.org/05k07p323': 0.4702253443740839}"
https://openalex.org/W2091655808,4,"Northrop Grumman, Redondo Beach, California",https://ror.org/05kewds18,"{'https://ror.org/0287v3241': 0.08510196628011817, 'https://ror.org/00t0abb25': 0.05392732905464107, 'https://ror.org/05p26gw61': 0.03468384906428439, 'https://ror.org/05kewds18': 0.033957327920031574, 'https://ror.org/00t60zh31': 0.02775204010959814}"
https://openalex.org/W2154691369,2,NTT Information Sharing Platform Laboratories,https://ror.org/00berct97,"{'https://ror.org/01de6ns85': 0.045557085600234346, 'https://ror.org/05j9d8v51': 0.033360928814410426, 'https://ror.org/023rzn231': 0.03298000299515978, 'https://ror.org/01a3mef16': 0.03058644519317643, 'https://ror.org/00berct97': 0.02752896341578989}"
https://openalex.org/W2069678666,1,"Mathematics Department, Tampere University of Technology, Tampere, Finland and , Masala, Finland 02341#TAB#",https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9203348451780186, 'https://ror.org/033003e23': 0.887448336774579, 'https://ror.org/02hvt5f17': 0.43322332306955064, 'https://ror.org/00bwtjf83': 0.3849179678255651, 'https://ror.org/05p6qqk79': 0.31015921670028507}"
https://openalex.org/W2069678666,2,"Mathematics Department, Tampere University of Technology, Tampere, Finland#TAB#",https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9122352977283371, 'https://ror.org/033003e23': 0.9089254749427682, 'https://ror.org/02hvt5f17': 0.45636259827658715, 'https://ror.org/00bwtjf83': 0.422917561023286, 'https://ror.org/05p6qqk79': 0.36545044418127337}"
https://openalex.org/W2923191373,4,"Center for Computational and Stochastic Mathematics, University of Lisbon, Lisbon, Portugal; Coimbra Institute for Biomedical Imaging and Translational Research, Faculty of Medicine, University of Coimbra, Coimbra, Portugal; Mathematics Section, Department of Science and Technology, Universidade Aberta, Portugal",https://ror.org/02rv3w387,"{'https://ror.org/04z8k9a98': 0.9260020992732982, 'https://ror.org/01c27hj86': 0.9153524449950521, 'https://ror.org/04bcdt432': 0.7085291507646788, 'https://ror.org/04032fz76': 0.4311810462619369, 'https://ror.org/02rv3w387': 0.4269042843143149}"
https://openalex.org/W3203149442,4,"Health Science Center, First Affiliated Hospital of Shenzhen University, Shenzhen University, Shenzhen 518050, China",https://ror.org/04yjbr930,"{'https://ror.org/05c74bq69': 0.7988269676660363, 'https://ror.org/052cyyv97': 0.746290354422873, 'https://ror.org/01vy4gh70': 0.7047580200835952, 'https://ror.org/04yjbr930': 0.6956262801835965, 'https://ror.org/056swr059': 0.3736354931060084}"
https://openalex.org/W2171694989,1,"Dipt. di Ingegneria Elettronica, Rome Univ., Italy",https://ror.org/02be6w209,"{'https://ror.org/02p77k626': 0.6256469953951438, 'https://ror.org/011at3t25': 0.343489255778731, 'https://ror.org/023czz272': 0.3051383570126909, 'https://ror.org/02be6w209': 0.3030691226003196, 'https://ror.org/05vf0dg29': 0.13598062558575996}"
https://openalex.org/W3025213995,2,"Alstom Ferroviaria S.p.A, Savigliano, Italy",https://ror.org/00t4db855,"{'https://ror.org/058f84k27': 0.04450763457322033, 'https://ror.org/03z4zm883': 0.03923715030655493, 'https://ror.org/00ddcgv12': 0.03590935322111576, 'https://ror.org/00eqp4438': 0.03590935322111576, 'https://ror.org/00t4db855': 0.03522301337729898}"
https://openalex.org/W2103051698,1,"LETI (CEA-DRT-DSIS), 17 rue des Martyrs, F-38054?Grenoble Cedex 9, France",https://ror.org/02mg6n827,"{'https://ror.org/04mf0wv34': 0.39463915122700854, 'https://ror.org/02ggzyd20': 0.1902281681206918, 'https://ror.org/00jjx8s55': 0.07629325565054297, 'https://ror.org/02mg6n827': 0.06467480062976633, 'https://ror.org/03taa9n66': 0.04848050770561681}"
https://openalex.org/W2083692911,1,"Department of Mathematics and Statistics, Brunel University, Uxbridge, Middlesex, UB8 3PH, England",https://ror.org/00dn4t376,"{'https://ror.org/02k949197': 0.17402244727008825, 'https://ror.org/05bnh6r87': 0.1271063688431542, 'https://ror.org/054pv6659': 0.09339991482133549, 'https://ror.org/00dn4t376': 0.05404721081168354, 'https://ror.org/02zvhxb95': 0.04639288507339327}"
https://openalex.org/W2024285580,1,Tampere University of Technology - Finland,https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9397645712770442, 'https://ror.org/033003e23': 0.7452426371895398, 'https://ror.org/03gbw6p94': 0.4582411765181194, 'https://ror.org/00bwtjf83': 0.34049033752209606, 'https://ror.org/02hvt5f17': 0.32298081489776387}"
https://openalex.org/W2025176109,1,"P. J. Šafárik University, Institute of Mathematics, Jesenná 5, 04001, Košice, Slovakia#TAB#",https://ror.org/039965637,"{'https://ror.org/02fhy7464': 0.3391435731332844, 'https://ror.org/04q3mp532': 0.32846439154285517, 'https://ror.org/04hrrh248': 0.3089237892841867, 'https://ror.org/00vsg3p53': 0.3089237892841867, 'https://ror.org/039965637': 0.28828546062758187}"
https://openalex.org/W206159159,2,Tianjin University; University of Texas at Dallas,https://ror.org/012tb2g32,"{'https://ror.org/049emcs32': 0.7874012397575724, 'https://ror.org/01n51v443': 0.7305384083096718, 'https://ror.org/00q16t150': 0.6938890105760177, 'https://ror.org/012tb2g32': 0.6417293735183576, 'https://ror.org/05byvp690': 0.4773207353437067}"
https://openalex.org/W3186197974,5,European Commission - Joint Research Centre (JRC),https://ror.org/00k4n6c32,"{'https://ror.org/05wzskb47': 0.6192059288484705, 'https://ror.org/02qezmz13': 0.619177132646788, 'https://ror.org/02ptz5951': 0.4901911002554347, 'https://ror.org/00k4n6c32': 0.48942603436822973, 'https://ror.org/04j5wtv36': 0.2180290255369718}"
https://openalex.org/W2017339856,3,"Department of Radiation Oncology,#R#VU University Medical Center, Amsterdam, The Netherlands",https://ror.org/00q6h8f30,"{'https://ror.org/013v7fk41': 0.24877917621099213, 'https://ror.org/05grdyy37': 0.24876187165445438, 'https://ror.org/036pt7h44': 0.22719919175853426, 'https://ror.org/04dkp9463': 0.11356705688445333, 'https://ror.org/00q6h8f30': 0.10976707283632375}"
https://openalex.org/W1544304752,1,"INRIA Rhône-Alpes, France#TAB#",https://ror.org/02kvxyf05,"{'https://ror.org/00n8d6z93': 0.4181945140425097, 'https://ror.org/02dgk8j41': 0.11761752154646922, 'https://ror.org/04qz4qy85': 0.10698414236138742, 'https://ror.org/02kvxyf05': 0.09532402808641126, 'https://ror.org/03xsqa235': 0.08063701060828964}"
https://openalex.org/W4295793220,1,Toshiba Corporation,https://ror.org/0326v3z14,"{'https://ror.org/05p9h0d44': 0.234654498375602, 'https://ror.org/04xpgws89': 0.12146627810113521, 'https://ror.org/035vnjr65': 0.0500701361802345, 'https://ror.org/0326v3z14': 0.047465183566729574, 'https://ror.org/031cs6d58': 0.029689092917331728}"
https://openalex.org/W61837609,1,Adam Mickiewicz University; Leibniz Institute of Polymer Research,https://ror.org/04g6bbq64,"{'https://ror.org/01tspta37': 0.6443506478859675, 'https://ror.org/01qj7t912': 0.09046595494220357, 'https://ror.org/00bzgd159': 0.05750561227625905, 'https://ror.org/04g6bbq64': 0.051125822224881004, 'https://ror.org/006ae1882': 0.04508800622435572}"
https://openalex.org/W1968202046,1,"Networks and Protocols Group, Institute of Communications Engineering, Tampere University of Technology, P.O. Box 553, FIN-33101 Tampere, Finland#TAB#",https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9056333173488702, 'https://ror.org/033003e23': 0.8820045100750888, 'https://ror.org/02hvt5f17': 0.4486258560008945, 'https://ror.org/00bwtjf83': 0.333195841682126, 'https://ror.org/05p6qqk79': 0.31315642849773784}"
https://openalex.org/W2102511479,1,"BT Labs., Martlesham Heath, UK",https://ror.org/00kv9pj15,"{'https://ror.org/00zv9q339': 0.03897601689058155, 'https://ror.org/01r3vad87': 0.03587159819784065, 'https://ror.org/05wcstg80': 0.02733345448451909, 'https://ror.org/04hf68923': 0.018756260264094438, 'https://ror.org/00kv9pj15': 0.016908365800598586}"
https://openalex.org/W2965137104,1,"Thanglong Institute of Mathematics and Applied Sciences, Thanglong University, Hanoi, Vietnam",https://ror.org/00dd6af44,"{'https://ror.org/04jr71r83': 0.6980204194884572, 'https://ror.org/02jmfj006': 0.46995932877878205, 'https://ror.org/01n2t3x97': 0.3952843684432156, 'https://ror.org/00dd6af44': 0.32711594892464635, 'https://ror.org/04nyv3z04': 0.10976776796894545}"
https://openalex.org/W4294315020,4,"Applied Technology for Neuro-Psychology Lab, IRCCS Istituto Auxologico Italiano, Milan, Italy.; Humane Technology Lab., Catholic University of Milan, Milan, Italy.",https://ror.org/03h7r5v07,"{'https://ror.org/033qpss18': 0.944846665833802, 'https://ror.org/00wjc7c48': 0.8551449192106134, 'https://ror.org/01nffqt88': 0.4521550446905158, 'https://ror.org/01ynf4891': 0.4136045801736516, 'https://ror.org/03h7r5v07': 0.32900854362923093}"
https://openalex.org/W2790083100,1,Institute for Integrated and Intelligent Systems,https://ror.org/05neq8668,"{'https://ror.org/051t1q308': 0.1395390009005396, 'https://ror.org/00knyd990': 0.1158743401175815, 'https://ror.org/024ape423': 0.07553740653926191, 'https://ror.org/05neq8668': 0.06821886453477992, 'https://ror.org/01reevc91': 0.06473346061161861}"
https://openalex.org/W2008923669,1,"Department of Intelligent Hydraulics and Automation, Tampere University of Technology,P.O. Box 589, FI-33101 Tampere, Finland",https://ror.org/00bwtjf83,"{'https://ror.org/033003e23': 0.8923147930122417, 'https://ror.org/02ba3pt07': 0.891184326259081, 'https://ror.org/02hvt5f17': 0.44959844765500195, 'https://ror.org/00bwtjf83': 0.340863455759396, 'https://ror.org/05p6qqk79': 0.2977535026303315}"
https://openalex.org/W2624919601,2,Las Cruces Community Based Outpatient Coinic,https://ror.org/03nzegx43,"{'https://ror.org/017k1wy04': 0.1052906367589689, 'https://ror.org/034pm2g80': 0.028322136347757015, 'https://ror.org/035gfy236': 0.027937312534647082, 'https://ror.org/05pm8ec76': 0.027937312534647082, 'https://ror.org/03nzegx43': 0.025879723627078098}"
https://openalex.org/W1678979457,1,"LIAFA, University of Paris 7#TAB#",https://ror.org/00pbqgm18,"{'https://ror.org/05f82e368': 0.899508835413547, 'https://ror.org/04wez5e68': 0.675155543040617, 'https://ror.org/028rypz17': 0.6084730503645591, 'https://ror.org/00bw5n526': 0.6074827763536556, 'https://ror.org/00pbqgm18': 0.5961326043270174}"
https://openalex.org/W1729557759,1,"Department of Mathematics, Tampere University of Technology, P.O. Box 527, SF-33101 Tampere, Finland",https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9293030601723877, 'https://ror.org/033003e23': 0.8865912755427315, 'https://ror.org/02hvt5f17': 0.42654075658479895, 'https://ror.org/00bwtjf83': 0.36730265511643356, 'https://ror.org/05p6qqk79': 0.30421036156644754}"
https://openalex.org/W4206830856,3,"Africa Maths Initiative, Kisumu, Kenya",https://ror.org/055p8z543,"{'https://ror.org/015h5sy57': 0.08457023848243711, 'https://ror.org/04r1cxt79': 0.08457023848243711, 'https://ror.org/04e4b7b24': 0.07010995973337825, 'https://ror.org/055p8z543': 0.04662782181160743, 'https://ror.org/04eehsy38': 0.0361568534743697}"
https://openalex.org/W2066847046,1,Courant Institute of New York University#TAB#,https://ror.org/037tm7f56,"{'https://ror.org/0190ak572': 0.783110830910681, 'https://ror.org/00hj8s172': 0.6125748503113707, 'https://ror.org/00453a208': 0.5197908910869333, 'https://ror.org/05fq50484': 0.49791948633826727, 'https://ror.org/037tm7f56': 0.39827835530252836}"
https://openalex.org/W2127219682,1,"Department of Information Management, Da-Yeh University, Chang-hua, Taiwan",https://ror.org/03c6e8r26,"{'https://ror.org/005gkfa10': 0.09884201104350322, 'https://ror.org/03bej0y93': 0.08789047405644038, 'https://ror.org/04ahb7r80': 0.07018197086938627, 'https://ror.org/03c6e8r26': 0.06648967259095591, 'https://ror.org/00mng9617': 0.047165246740328834}"
https://openalex.org/W2922920840,4,"Department of Scientific Computing, Informatic Center, Federal University of Paraiba, João Pessoa, Brazil; Professor Emerit at the Université de Lorraine, CNRS, INRIA, Institute Elie Cartan Nancy, UMR7502, Vandoeuvre Lès Nancy Cedex, France; Systems Research Institute of the Polish Academy of Sciences, Warsaw, Poland",https://ror.org/0111cp837,"{'https://ror.org/00p9vpz11': 0.9385200627108772, 'https://ror.org/04vfs2w97': 0.8041964503821933, 'https://ror.org/01xc5jm57': 0.5235890029128789, 'https://ror.org/03q9sr818': 0.5041894398290476, 'https://ror.org/0111cp837': 0.47058425879953003}"
https://openalex.org/W2741914399,1,"School of Computer Science and Technology, Zhejiang University,China",https://ror.org/05mx0wr29,"{'https://ror.org/00a2xv884': 0.9200429382562496, 'https://ror.org/02djqfd08': 0.4797672762129066, 'https://ror.org/02vj4rn06': 0.2833005277037035, 'https://ror.org/04t7gxr16': 0.18530712460782686, 'https://ror.org/05mx0wr29': 0.12330224681759631}"
https://openalex.org/W2124005728,1,"Dept. of Appl. Sci., Arkansas Univ., Little Rock, AR, USA",https://ror.org/05jbt9m15,"{'https://ror.org/04fttyv97': 0.5964330349205588, 'https://ror.org/00xcryt71': 0.4915607300535378, 'https://ror.org/005k4dn45': 0.4882495421862597, 'https://ror.org/05jbt9m15': 0.4042874264547941, 'https://ror.org/05vvhh982': 0.3513001846538963}"
https://openalex.org/W2057220168,4,"Microsoft Research, United States",https://ror.org/00d0nc645,"{'https://ror.org/02w7f3w92': 0.602916249304802, 'https://ror.org/05k87vq12': 0.4630181105386561, 'https://ror.org/0300m5276': 0.12823363274343827, 'https://ror.org/00d0nc645': 0.10586729113590097, 'https://ror.org/054vff263': 0.06182487605285028}"
https://openalex.org/W2017256194,1,IEEE History Center,https://ror.org/05rvftf63,"{'https://ror.org/00mpvse27': 0.2359076435485304, 'https://ror.org/01n002310': 0.2296701265564666, 'https://ror.org/034kz8m70': 0.21401867011801567, 'https://ror.org/05rvftf63': 0.08439174255121254, 'https://ror.org/052qpep46': 0.07803416703379377}"
https://openalex.org/W1591821795,1,"Saint-Petersburg State Polytechnic University, Intelligent Computer Technologies Dpt., 195251, Politechnicheskaya 29, St. Petersburg, Russia#TAB#",https://ror.org/02x91aj62,"{'https://ror.org/023znxa73': 0.6926039644277824, 'https://ror.org/023bq8521': 0.5981795753752448, 'https://ror.org/0338jc112': 0.5741739473394832, 'https://ror.org/02x91aj62': 0.41708613478301004, 'https://ror.org/04txgxn49': 0.3965659737970959}"
https://openalex.org/W2970695199,7,"Advanced Materials and BioEngineering Research Centre (AMBER), Trinity College Dublin, Dublin, Ireland.; Anatomy and Regenerative Medicine Institute (REMEDI), School of Medicine, College of Medicine Nursing and Health Sciences, National University of Ireland Galway, Galway, Ireland.; Royal College of Surgeons in Ireland, Dublin, Ireland.",https://ror.org/01hxy9878,"{'https://ror.org/01c4rxk68': 0.8762689170382605, 'https://ror.org/02tyrky19': 0.8570714322562806, 'https://ror.org/03bea9k73': 0.7943522442078484, 'https://ror.org/05m7pjf47': 0.6539979479060255, 'https://ror.org/01hxy9878': 0.3379293453414862}"
https://openalex.org/W2071155722,1,Indian Institute of Technology; India,https://ror.org/01hhf7w52,"{'https://ror.org/049tgcd06': 0.6041026526522439, 'https://ror.org/02qyf5152': 0.6041026526522439, 'https://ror.org/03v0r5n49': 0.6041008656856629, 'https://ror.org/01hhf7w52': 0.5687394276205735, 'https://ror.org/0022nd079': 0.5687394276205735}"
https://openalex.org/W2991144533,1,"Cirad, TETIS, TETIS, Univ. of Montpellier, APT, Cirad, CNRS, Irstea, Montpellier, France",https://ror.org/051escj72,"{'https://ror.org/02feahw73': 0.6168619787015038, 'https://ror.org/05kpkpg04': 0.5480624728948815, 'https://ror.org/01wep6g48': 0.40582126284549747, 'https://ror.org/051escj72': 0.35507309349651756, 'https://ror.org/02785qs39': 0.17666747455236592}"
https://openalex.org/W2090714745,2,"Airbus Defence and Space-Space Systems, TSEOC12 Simulation, Les Mureaux, France",https://ror.org/023qdcg29,"{'https://ror.org/054b9rx02': 0.043311328992440654, 'https://ror.org/00mg8nf58': 0.029382683480214312, 'https://ror.org/058es3q19': 0.024793344814930392, 'https://ror.org/04h1h0y33': 0.018791197307243077, 'https://ror.org/023qdcg29': 0.015235490771573967}"
https://openalex.org/W1976782970,2,The Hadassah-Hebrew University Medical Center,https://ror.org/01cqmqj90,"{'https://ror.org/036pt7h44': 0.44170221960563466, 'https://ror.org/013v7fk41': 0.43133694158991337, 'https://ror.org/04tst3481': 0.3332821317780855, 'https://ror.org/01cqmqj90': 0.16459815764579716, 'https://ror.org/03qxff017': 0.07846658572842646}"
https://openalex.org/W2132321271,2,"UCLA Electrical Engineering, Box 951594, Los Angeles, CA",https://ror.org/01d88se56,"{'https://ror.org/046rm7j60': 0.4513870634609999, 'https://ror.org/03v188q73': 0.21648260337196623, 'https://ror.org/04k3jt835': 0.10291317655350196, 'https://ror.org/01d88se56': 0.08164260842857587, 'https://ror.org/00mjfew53': 0.0782138144045974}"
https://openalex.org/W3214140658,3,"China Mobile Group Design Inst. Co., Ltd., Beijing, China",https://ror.org/05gftfe97,"{'https://ror.org/02bf68437': 0.18131406346459372, 'https://ror.org/01rb6gh35': 0.14813572164379038, 'https://ror.org/04xhs0x67': 0.1373592732553842, 'https://ror.org/05gftfe97': 0.13710699833524181, 'https://ror.org/01hh1mx02': 0.11719664565566797}"
https://openalex.org/W2889498273,2,"Cybernet Systems Co., Ltd.",https://ror.org/0119z9797,"{'https://ror.org/05xjjbz05': 0.46847695808772805, 'https://ror.org/019xzz882': 0.46622503221904193, 'https://ror.org/038sf5j07': 0.4574165792897081, 'https://ror.org/0119z9797': 0.25219275432652005, 'https://ror.org/020nzw227': 0.25219275432652005}"
https://openalex.org/W1975570414,1,"Schrödinger, LLC, Portland, USA",https://ror.org/05a3z6914,"{'https://ror.org/05fep0t76': 0.0729232465268315, 'https://ror.org/02p30c858': 0.06860344472496926, 'https://ror.org/00cmb1w67': 0.0682290384304203, 'https://ror.org/05a3z6914': 0.05606049779293385, 'https://ror.org/04bd74a48': 0.05108180971585971}"
https://openalex.org/W3212122068,2,"School of Computing, Engineering and Physical Sciences",https://ror.org/021qvjc46,"{'https://ror.org/0439y7842': 0.23700794488476573, 'https://ror.org/029b7h395': 0.050552654213850086, 'https://ror.org/04w8z7f34': 0.03141332793999461, 'https://ror.org/021qvjc46': 0.025992135691621725, 'https://ror.org/010310r32': 0.02544373141318112}"
https://openalex.org/W1515773341,1,"Department of Applied Mathematics and Industrial Engineering, École Polytechnique and GERAD, Montréal, Québec, H3T 2A7 Canada",https://ror.org/05f8d4e86,"{'https://ror.org/05hy3tk52': 0.6732194257794325, 'https://ror.org/05t0zwy08': 0.3293701728449072, 'https://ror.org/03cx6bg69': 0.2837045583654101, 'https://ror.org/05f8d4e86': 0.23058358094718945, 'https://ror.org/00bgk9508': 0.19919665155932006}"
https://openalex.org/W1530613352,3,"Institute of Systems Science, Chinese Academy of Science, Beijing 100080, China (email: chengy@mail.amss.ac.cn), , CN",https://ror.org/02jkmyk67,"{'https://ror.org/05qbk4x57': 0.8484066560091116, 'https://ror.org/034t30j35': 0.8299252668669671, 'https://ror.org/04ndjyr10': 0.691004288749661, 'https://ror.org/02jkmyk67': 0.5053079900895923, 'https://ror.org/04qqd9793': 0.4583951863398514}"
https://openalex.org/W2810935473,1,"Coll. of Bus., Ohio Univ., Athens, OH, USA",https://ror.org/03kf4rc21,"{'https://ror.org/01jr3y717': 0.8131334240440856, 'https://ror.org/00rs6vg23': 0.4976618225942255, 'https://ror.org/006hbbw23': 0.2903679951774651, 'https://ror.org/039eaqm23': 0.28242059902868816, 'https://ror.org/03kf4rc21': 0.15483357920432167}"
https://openalex.org/W2086968593,1,Belarusian State University; National Academy of Sciences of Belarus,https://ror.org/021036w13,"{'https://ror.org/02j8pe645': 0.7461275433701082, 'https://ror.org/038mfx688': 0.528172942528238, 'https://ror.org/02sd7jn56': 0.5261548003832501, 'https://ror.org/021036w13': 0.48203790928079543, 'https://ror.org/05qqw9p49': 0.4718076669370867}"
https://openalex.org/W2086968593,3,Ecole des Mines de Nancy-Parc de Saurupt,https://ror.org/04y8cs423,"{'https://ror.org/02rzzjk74': 0.6564503827547092, 'https://ror.org/02hce4k71': 0.28358718852664927, 'https://ror.org/022r5hc56': 0.26085632476877463, 'https://ror.org/03hw5e041': 0.101278223865018, 'https://ror.org/04y8cs423': 0.0924706959562287}"
https://openalex.org/W3200017205,2,Romanian Academy of Scientists; Transilvania University of Brasov,https://ror.org/04ybnj478,"{'https://ror.org/01cg9ws23': 0.7005544818153282, 'https://ror.org/0561n6946': 0.46532292796291164, 'https://ror.org/05qrfxd25': 0.07339911674556723, 'https://ror.org/04ybnj478': 0.05921321297959821, 'https://ror.org/05qbk4x57': 0.04561012332470396}"
https://openalex.org/W1573751702,1,"Department of Electrical and Electronic Engineering, The University of Hong Kong, Hong Kong and Department of Electronic Engineering and Information Science, University of Science and Technology o ...#TAB#",https://ror.org/00q4vv597,"{'https://ror.org/02zhqgq86': 0.9583724552992293, 'https://ror.org/03q8dnn23': 0.8091947047752225, 'https://ror.org/00t33hh48': 0.8091947047752225, 'https://ror.org/0349bsm71': 0.6997953909070551, 'https://ror.org/00q4vv597': 0.5740888459802181}"
https://openalex.org/W2974907062,1,"Department of Computer Engineering, Science and Research Branch, Islamic Azad University, Tehran ,IRAN",https://ror.org/03187yj51,"{'https://ror.org/01kzn7k21': 0.9756633211302922, 'https://ror.org/03a11m818': 0.6239007893369445, 'https://ror.org/02xc21a77': 0.6239007893369445, 'https://ror.org/03187yj51': 0.6053200460103523, 'https://ror.org/00eaebe27': 0.5994843626940276}"
https://openalex.org/W2100188331,1,"Neurology & Telerobics Unit, California Univ., Berkeley, CA, USA",https://ror.org/01an7q238,"{'https://ror.org/01spssf70': 0.4745180352493762, 'https://ror.org/03nawhv43': 0.36920342628453784, 'https://ror.org/058zz0t50': 0.3228861379232536, 'https://ror.org/01an7q238': 0.3024033263231265, 'https://ror.org/03taz7m60': 0.18577359503922697}"
https://openalex.org/W2060339656,1,"Department of Signal Processing, Tampere University of Technology, P.O. Box 553, FIN-33101 Tampere, Finland#TAB#",https://ror.org/00bwtjf83,"{'https://ror.org/02ba3pt07': 0.9046097428497609, 'https://ror.org/033003e23': 0.8923232724232641, 'https://ror.org/02hvt5f17': 0.4346968277498099, 'https://ror.org/00bwtjf83': 0.3686905706300459, 'https://ror.org/05p6qqk79': 0.2962698523613852}"
https://openalex.org/W2987695188,1,"School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Management, Henan University of Science and Technology, Luoyang, China",https://ror.org/006teas31,"{'https://ror.org/05d80kz58': 1.0000532104423674, 'https://ror.org/035zbbv42': 0.6698101461816833, 'https://ror.org/050g87e49': 0.6617446106562183, 'https://ror.org/006teas31': 0.6349790840428672, 'https://ror.org/003xyzq10': 0.6223887020238592}"
https://openalex.org/W2151144419,1,"LIPADE, University Paris Descartes, 45 rue des Saint-Peres, 75006 Paris, France.",https://ror.org/02e0y6e06,"{'https://ror.org/0220k9r37': 0.33130051401479604, 'https://ror.org/05f82e368': 0.20350034235930356, 'https://ror.org/04wez5e68': 0.12525950041712228, 'https://ror.org/02en5vm52': 0.0979822444721125, 'https://ror.org/02e0y6e06': 0.0816578951119659}"
https://openalex.org/W2888108833,3,"School of Computer Science and Technology, Jilin University, Changchun, Jilin 130012, China",https://ror.org/049x38272,"{'https://ror.org/00js3aw79': 0.9254902426929755, 'https://ror.org/05dmhhd41': 0.45334534020494627, 'https://ror.org/03mzw7781': 0.3180281516508884, 'https://ror.org/022mwqy43': 0.2809127230013496, 'https://ror.org/049x38272': 0.2616147191518472}"
https://openalex.org/W3088473315,2,"Centre for Epidemiology Versus Arthritis, Division of Musculoskeletal and Dermatological Sciences, School of Biological Sciences, University of Manchester, Manchester, UK; NIHR Greater Manchester Biomedical Research Centre, Manchester Academic Health Science Centre, University of Manchester, Manchester, UK",https://ror.org/02jkpm469,"{'https://ror.org/027m9bs27': 0.953936002527993, 'https://ror.org/04rrkhs81': 0.7515019728020973, 'https://ror.org/05njkjr15': 0.728324171810567, 'https://ror.org/02jkpm469': 0.663226777795215, 'https://ror.org/05xqxa525': 0.390947708218715}"
https://openalex.org/W3088473315,5,"Centre for Epidemiology Versus Arthritis, Division of Musculoskeletal and Dermatological Sciences, School of Biological Sciences, University of Manchester, Manchester, UK; NIHR Greater Manchester Biomedical Research Centre, Manchester Academic Health Science Centre, University of Manchester, Manchester, UK.; Rheumatology Department, Salford Royal NHS Foundation Trust, Salford, UK",https://ror.org/02jkpm469,"{'https://ror.org/027m9bs27': 0.953936002527993, 'https://ror.org/04rrkhs81': 0.7515019728020973, 'https://ror.org/05njkjr15': 0.728324171810567, 'https://ror.org/02jkpm469': 0.663226777795215, 'https://ror.org/05xqxa525': 0.390947708218715}"
https://openalex.org/W1987937729,3,"Middle East Technical University, Institute of Applied Mathematics, Turkey; Université d’Evry, Laboratoire Analyse et Probabilités, France",https://ror.org/00e96v939,"{'https://ror.org/00h9jx107': 0.5090738358180006, 'https://ror.org/014weej12': 0.46776271644683787, 'https://ror.org/01dv3hq14': 0.32748423156923234, 'https://ror.org/00wwxk695': 0.2878596257282947, 'https://ror.org/00e96v939': 0.2526619882198107}"
https://openalex.org/W2095241014,1,"Université de Savoie, Laboratoire de Mathématiques, Le Bourget du Lac Cedex 73376, France",https://ror.org/04gqg1a07,"{'https://ror.org/02m9kbe37': 0.07104731446166494, 'https://ror.org/04mv1z119': 0.06837701636414094, 'https://ror.org/035xkbk20': 0.053129006165380084, 'https://ror.org/04gqg1a07': 0.028497759258359408, 'https://ror.org/014zrew76': 0.02436484315286568}"
https://openalex.org/W3130103048,9,"Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health (BIH), Center for Digital Health, Berlin, Germany.",https://ror.org/0493xsw21,"{'https://ror.org/01hcx6992': 0.7726415429215289, 'https://ror.org/001w7jn25': 0.6739879729880781, 'https://ror.org/046ak2485': 0.6661652305436266, 'https://ror.org/0493xsw21': 0.5842976843301237, 'https://ror.org/03v4gjf40': 0.3679753532505215}"
https://openalex.org/W3130103048,10,"Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health (BIH), Center for Digital Health, Berlin, Germany; Heidelberg University Hospital and BioQuant, Health Data Science Unit, Heidelberg, Germany",https://ror.org/0493xsw21,"{'https://ror.org/01hcx6992': 0.7163081075023191, 'https://ror.org/001w7jn25': 0.6487915213295774, 'https://ror.org/046ak2485': 0.6214812227975106, 'https://ror.org/0493xsw21': 0.5111395923695012, 'https://ror.org/03v4gjf40': 0.32734666028540566}"
