oa_id,oa_count,affiliation_string,ror_id
https://openalex.org/W4296970598,2,"Instituto Federal de Alagoas, Brazil and Centro de Informática, Universidade Federal de Pernambuco, Brazil",https://ror.org/00dna7t83
https://openalex.org/W4296970598,3,"Universidade Federal de São Carlos, Brazil",https://ror.org/00qdc6m37
https://openalex.org/W4296970598,4,"Federal University of Campina Grande, Brazil",https://ror.org/00eftnx64
https://openalex.org/W2090568355,1,"Department of Computer Sciences, The University of Texas at Austin, Austin, Texas, 78712, U.S.A.#TAB#",https://ror.org/00hj54h04
https://openalex.org/W4309554482,1,School of Mechanical Engineering &amp; Automation Northeastern University  Shenyang China,https://ror.org/03awzbc87
https://openalex.org/W4309554482,2,School of Mechanical Engineering &amp; Automation Northeastern University  Shenyang China; Pyongyang Transportation University  Pyongyang Democratic People's Republic of Korea,https://ror.org/03awzbc87
https://openalex.org/W4309554482,3,School of Mechanical Engineering &amp; Automation Northeastern University  Shenyang China; Pyongyang Transportation University  Pyongyang Democratic People's Republic of Korea,https://ror.org/000vgrb22
https://openalex.org/W4309554482,4,Institute of Mechanical Engineering State Academy of Sciences  Pyongyang Democratic People's Republic of Korea,https://ror.org/01j49yd81
https://openalex.org/W4309554482,5,Equipment Reliability Institute Shenyang University of Chemical Technology  Shenyang China,https://ror.org/03dbpdh75
https://openalex.org/W2548111533,1,"Faculty of Computers & Info., Cairo University, Egypt",https://ror.org/03q21mh05
https://openalex.org/W2567114667,1,"[Department of Electrical and Computer Engineering, Birzeit University, Ramallah, Palestine]",https://ror.org/0256kw398
https://openalex.org/W2724786929,1,"Universitat Politecnica de Catalunya, Barcelona, Spain.#TAB#",https://ror.org/03mb6wj31
https://openalex.org/W3010355384,1,"[Brno University of Technology, Brno]",https://ror.org/03613d656
https://openalex.org/W3026094954,1,"Technological Institute of the Philippines, Manila City, Philippines",https://ror.org/02p79p790
https://openalex.org/W3026094954,2,"Mapua University, Makati city, Philippines#TAB#",https://ror.org/040rd2b57
https://openalex.org/W3106682186,1,"Texas A&M University, Texas US",NA
https://openalex.org/W3106682186,2,"Amazon Web Services, Seattle US",https://ror.org/04mv4n011
https://openalex.org/W3174817777,1,"Pacific Northwest National Laboratory, Richland, WA USA",https://ror.org/05h992307
https://openalex.org/W3176841441,1,"Oak Ridge National Laboratory, Oak Ridge, Tennessee, USA",https://ror.org/01qz5mb56
https://openalex.org/W2115433612,1,University of California—San Diego,NA
https://openalex.org/W4310993439,1,"Helmut Schmidt University, Hamburg Germany",https://ror.org/04e8jbs38
https://openalex.org/W2113444396,1,"Department of Computer Science and Communication, University of Insubria,Varese, Italy",https://ror.org/00s409261
https://openalex.org/W2810893237,1,"[National Technical University Of Athens, Greece]",https://ror.org/03cx6bg69
https://openalex.org/W2810893237,2,University of West Attica Greece,https://ror.org/00r2r5k05
https://openalex.org/W2810944598,1,"Laboratory on Digital Libraries and Electronic Publishing, Department of Archive, Library and Museum Sciences, Ionian University, Greece",https://ror.org/01xm4n520
https://openalex.org/W2811476094,1,"State University of Maringá, Maringá, Paraná, Brazil,",https://ror.org/04bqqa360
https://openalex.org/W2964493146,1,"Inf. Sci. & Tech. Dept., George Mason University, Fairfax, Virginia, USA#TAB#",https://ror.org/02jqj7156
https://openalex.org/W2964493146,2,"Hybris Marketing, SAP Labs, Inc., Montreal, Quebec, Canada",NA
https://openalex.org/W2964493146,3,"Computer Science Dept., George Mason University, Fairfax, Virginia, USA#TAB#",https://ror.org/02jqj7156
https://openalex.org/W3198643863,1,"Department of Mathematics , Ege University , Bornova, Izmir, Turkey",https://ror.org/02eaafc18
https://openalex.org/W3198643863,2,"Tire Kutsan Vocational Training School, Ege University, Tire, Izmir, Turkey",https://ror.org/02eaafc18
https://openalex.org/W4309676758,1,Department of Industrial and Information Management National Cheng Kung University  Tainan City Taiwan,https://ror.org/01b8kcc49
https://openalex.org/W3092130328,1,"(Department of Management, National Research University Higher School of Economics, Moscow, Russia)",https://ror.org/055f7t516
https://openalex.org/W2005677940,1,"Universidad Carlos III de Madrid, Madrid, Spain,",https://ror.org/03ths8210
https://openalex.org/W2041922326,1,"University of Pittsburgh, Pittsburgh, Pa. USA",https://ror.org/01an3r305
https://openalex.org/W3047680049,1,"Department of Mathematics, Indian Institute of Technology Delhi, New Delhi, India",https://ror.org/049tgcd06
https://openalex.org/W3106758447,1,"University of Massachusetts, Amherst",https://ror.org/0072zz521
https://openalex.org/W2040082281,1,"George Mason Univ., Fairfax, VA (USA)",https://ror.org/02jqj7156
https://openalex.org/W2081329735,1,"Tel Aviv University, Tel-Aviv, Israel",https://ror.org/04mhzgx49
https://openalex.org/W2089572204,1,"Leiden University Medical Center, Einthovenweg, ZC Leiden, The Netherlands",https://ror.org/05xvt9f17
https://openalex.org/W2103966159,1,"[Ruhr University Bochum, Bochum, Germany]",https://ror.org/04tsk2644
https://openalex.org/W2160108482,1,"Dept. of Electr. & Comput. Eng., Northwestern Univ., Evanston, IL, USA",NA
https://openalex.org/W2160108482,2,"[Dept. of Electrical and Computer Engineering, Northwestern University, Evanston, IL, USA]",https://ror.org/000e0be47
https://openalex.org/W2162642208,1,Charles University in Prague,https://ror.org/024d6js02
https://openalex.org/W2252641167,1,"[Avaya Labs Res., Basking Ridge, NJ, USA]",NA
https://openalex.org/W2252641167,2,"Avaya Labs. Res., Santa Clara, CA, USA",NA
https://openalex.org/W2903937180,1,"Laboratory of Biological Psychology, Brain & Cognition, Katholieke Universiteit Leuven (KUL), Tiensestraat 102, 3000, Leuven, Belgium.",https://ror.org/05f950310
https://openalex.org/W2903937180,2,"Functional Neuroimaging Group, Deutsches Zentrum für neurodegenerative Erkrankungen (DZNE), Magdeburg, Germany.",https://ror.org/043j0f473
https://openalex.org/W2903937180,3,"VIB Center for Brain and Disease Research, Laboratory of Ion Channel Research, TRP Research Platform Leuven (TRPLe), Department of Cellular and Molecular Medicine, Katholieke Universiteit Leuven (KUL), Herestraat 49, Bus 802, 3000, Leuven, Belgium",https://ror.org/045c7t348
https://openalex.org/W2903937180,4,"Leibniz Institute for Neurobiology (LIN), Magdeburg, Germany; Medical Faculty, Otto von Guericke University, Magdeburg, Germany",https://ror.org/01zwmgk08
https://openalex.org/W2903937180,5,"Leibniz Institute for Neurobiology (LIN), Magdeburg, Germany; Medical Faculty, Otto von Guericke University, Magdeburg, Germany",https://ror.org/00ggpsq73
https://openalex.org/W2966021830,1,University of Manchester,https://ror.org/027m9bs27
https://openalex.org/W2966390255,1,University of Hawaii at Manoa Honolulu Hawaii,https://ror.org/01wspgy28
https://openalex.org/W3007093918,1,University of Utah,https://ror.org/03r0ha626
https://openalex.org/W3007093918,2,Rice Univ,https://ror.org/008zs3103
https://openalex.org/W3007093918,3,National University of Defense Technology,https://ror.org/05d2yfz11
https://openalex.org/W3007093918,4,University of California-Los Angeles,https://ror.org/046rm7j60
https://openalex.org/W3107144391,1,"University of Massachusetts, Amherst",https://ror.org/0072zz521
https://openalex.org/W3163920868,1,"Robotics Laboratory, School of Mathematics, Computer Science and Engineering, Liverpool Hope University, Liverpool, UK",https://ror.org/03ctjbj91
https://openalex.org/W3174413673,1,"Mobile Multimedia Laboratory, Department of Informatics, School of Information Sciences & Technology, Athens University of Economics and Business, Greece",https://ror.org/03s262162
https://openalex.org/W2265410488,1,"Department of Computer Science and Engineering, Indian School of Mines, Dhanbad, India 826004#TAB#",https://ror.org/013v3cc28
https://openalex.org/W2809937395,1,"Foundation for Research and Technology – Hellas (FORTH), Institute of Computer Science (ICS), Heraklion, Greece",https://ror.org/052rphn09
https://openalex.org/W3009573646,1,"College of Computing, Sungkyunkwan University, Jangan-gu, Suwon-si, Gyeonggi-do, Korea",https://ror.org/04q78tk20
https://openalex.org/W3108645861,1,School of Mechanical Science and Engineering Huazhong University of Science and Technology,NA
https://openalex.org/W1641959094,1,Tel Aviv University *,https://ror.org/04mhzgx49
https://openalex.org/W1892906076,1,"The European Center for Counterterrorism Research and Studies Department of Computer Science and Engineering, Aalborg University, Esbjerg, Denmark DK-6700 and Hellenic American University, Athens  ...",https://ror.org/0423r3m86
https://openalex.org/W1892906076,2,"The European Center for Counterterrorism Research and Studies Department of Computer Science and Engineering, Aalborg University, Esbjerg, Denmark DK-6700",NA
https://openalex.org/W1892906076,3,"Hellenic American University, Athens Campus, Greece#TAB#",NA
https://openalex.org/W2017749307,1,"<org_name>School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA</org_name>",https://ror.org/01zkghx44
https://openalex.org/W2060076967,1,"VTT Technical Research Centre of Finland, Vuorimiehentie 3, Espoo, FI-02044 VTT, Finland",https://ror.org/04b181w54
https://openalex.org/W2150839318,1, Politecnico di Torino (Italy),https://ror.org/00bgk9508
https://openalex.org/W2150839318,2," Télécom ParisTech, France",https://ror.org/01naq7912
https://openalex.org/W2276716805,1,"Bell-Labs Alcatel-Lucent,#TAB#",NA
https://openalex.org/W2276716805,2,University of Luxembourg,https://ror.org/036x5ad56
https://openalex.org/W2547066369,1,"Department of Computer Science and Engineering, University of Nebraska-Lincoln, NE, USA and Department of Electrical and Computer Engineering, University of Nebraska-Lincoln, NE, USA#TAB#",https://ror.org/043mer456
https://openalex.org/W2547066369,2,"[Department of Computer Science & Engineering, University of Nebraska-Lincoln, NE, USA]",https://ror.org/043mer456
https://openalex.org/W2547589635,1,"Faculty of Computer and Information Science Ain shams University Cairo, Egypt#TAB#",https://ror.org/00cb9w016
https://openalex.org/W2564958197,1,"Department of Industrial Engineering and Systems Management Feng Chia University Seatwen, Taichung City Taiwan",https://ror.org/05vhczg54
https://openalex.org/W2587852884,1,"University of Leeds, Leeds, Ls2 9JT, UK.",https://ror.org/024mrxd33
https://openalex.org/W2610269560,1,"Abertay University, United Kingdom",https://ror.org/04mwwnx67
https://openalex.org/W2724464726,1,"University of Oxford, Oxford , United Kingdom#TAB#",https://ror.org/052gg0110
https://openalex.org/W2724464726,2,"University of Cape Town, Cape Town, SOUTH AFRICA.",https://ror.org/03p74gp79
https://openalex.org/W2724464726,3,"UNICEF South Africa, Pretoria, South Africa",NA
https://openalex.org/W2726688914,1,"Eurecat - Technology Centre of Catalonia, Barcelona, Spain",NA
https://openalex.org/W2730462316,1,"National Research University Higher School of Economics, Moscow, Russian Fed#TAB#",https://ror.org/055f7t516
https://openalex.org/W2730525550,1,"Amsterdam Medical Center - University of Amsterdam, Amsterdam, Netherlands#TAB#",https://ror.org/04dkp9463
https://openalex.org/W2731341027,1," Johns Hopkins Univ., Baltimore, MD (USA)",https://ror.org/00za53h95
https://openalex.org/W2731341027,2,University at Buffalo (State University of New York) Buffalo NY USA,https://ror.org/01y64my43
https://openalex.org/W2731393997,1,"University College London, London, United Kingdom",https://ror.org/02jx3x895
https://openalex.org/W2733693426,1,"[Hochschule Augsburg, Augsburg, Germany]",https://ror.org/016604a03
https://openalex.org/W2733693426,2,Universität Augsburg Augsburg Germany,https://ror.org/03p14d497
https://openalex.org/W2768213431,1,"U. of Colorado, Boulder, Boulder, CO, USA",https://ror.org/02ttsq026
https://openalex.org/W2769952675,1,"Simon Fraser University</br>Surrey, BC, Canada",https://ror.org/0213rcc28
https://openalex.org/W2769952675,2,"The University of British Columbia,, Vancouver, BC, Canada",https://ror.org/03rmrcq20
https://openalex.org/W2810230146,1,"Università Politecnica delle Marche, Department DIISM Via Brecce Bianche, Ancona (Italy)",https://ror.org/00x69rs40
https://openalex.org/W2810285540,1,"Institute of Computer Science, FORTH, Computer Science Department, University of Crete",https://ror.org/00dr28g20
https://openalex.org/W2810285540,2,"Institute of Computer Science, FORTH",https://ror.org/02tf48g55
https://openalex.org/W2810285540,3,"Computer Science Department, University of Crete, Institute of Computer Science, FORTH#TAB#",https://ror.org/00dr28g20
https://openalex.org/W2810502892,1,"Computer and Information Science, University of Michigan, Dearborn, Dearborn, MI, USA#TAB#",https://ror.org/035wtm547
https://openalex.org/W2810502892,2,"Mechanical Engineering, University of Michigan-Flint, Flint, MI, USA",https://ror.org/01c3xc117
https://openalex.org/W2811388232,1,Alpen-Adria -Universität Klagenfurt,NA
https://openalex.org/W2965411794,1,"LMU Munich, Munich, Germany;",https://ror.org/02jet3w32
https://openalex.org/W3009216305,1,"Korea Advanced Institute of Science and Technology, School of Computing, Daejeon, South Korea",https://ror.org/05apxxy63
https://openalex.org/W3009216305,2,"Sejong University, Computer & Information Security, Seoul, South Korea",https://ror.org/00aft1q37
https://openalex.org/W3010271784,1,"Department of Financial Information Security, Kookmin University, Seoul, South Korea",https://ror.org/0049erg63
https://openalex.org/W3010271784,2,"Department of Financial Information Security / Department of Software, College of Computer Science, Kookmin University, Seoul, South Korea",https://ror.org/0049erg63
https://openalex.org/W3027298110,1,"Chalmers University of Technology, Gothenburg, Sweden,",https://ror.org/040wg7k59
https://openalex.org/W3173698940,1,"Riga Technical University, Riga, Latvia.",https://ror.org/00twb6c09
https://openalex.org/W3173698940,2,"Institute of Power Engineering Riga Technical University, Riga, Latvia",https://ror.org/00twb6c09
https://openalex.org/W3175044079,1,Aalborg university,https://ror.org/04m5j1k67
https://openalex.org/W3175701361,1,"Dept. of Science and Technology, Linköping University, Sweden",https://ror.org/05ynxx418
https://openalex.org/W3175701361,2,"Department of Thematic Studies - Technology and Social Change, Linköping University, Sweden",https://ror.org/05ynxx418
https://openalex.org/W3176545159,1,"School of Computing and Communications, Lancaster University, UK.",https://ror.org/04f2nsd36
https://openalex.org/W3176545159,2,"School of Computer Science & Electronic Engineering, University of Essex, UK#TAB#",https://ror.org/02nkf1q06
https://openalex.org/W3176545159,3,"School of Computing Science, University of Glasgow,,,,,UK",https://ror.org/00vtgdb53
https://openalex.org/W3176580518,1,"Computer Architecture, University of Freiburg, Germany",https://ror.org/0245cg223
https://openalex.org/W3176580518,2,Ubiquitous Computing University of Siegen Germany,https://ror.org/02azyry73
https://openalex.org/W3177047782,1,"Université Paris-Saclay,CNRS, Inria, LISN,Gif-sur-Yvette,France",https://ror.org/03xjwb503
https://openalex.org/W3177047782,2,"Universidade Federal de Campina Grande, Campina Grande, Brazil",https://ror.org/00eftnx64
https://openalex.org/W3213882226,1,"University of Minho, Portugal and INESC TEC - Institute for Systems and Computer Engineering, Technology and Science, Portugal",NA
https://openalex.org/W3213882226,2,"University of Texas at Austin, United States of America.",https://ror.org/00hj54h04
https://openalex.org/W4296970642,1,"Federal University of Campina Grande, Brazil",https://ror.org/00eftnx64
https://openalex.org/W4309686307,1,School of Automation Science and Electrical Engineering Beihang University Beijing China; State Key Laboratory of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou China,https://ror.org/00wk2mp56
https://openalex.org/W4309686307,2,School of Automation Science and Electrical Engineering Beihang University Beijing China; State Key Laboratory of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou China,https://ror.org/00a2xv884
https://openalex.org/W4309686307,3,School of Automation Science and Electrical Engineering Beihang University Beijing China,https://ror.org/00wk2mp56
https://openalex.org/W4309686307,4,School of Artificial Intelligence Beijing Technology and Business University Beijing China,https://ror.org/013e0zm98
https://openalex.org/W4309686307,5,School of Automation Science and Electrical Engineering Beihang University Beijing China; State Key Laboratory of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou China; Ningbo Institute of Technology Beihang University Ningbo China,https://ror.org/00wk2mp56
https://openalex.org/W4309686307,6,School of Automation Science and Electrical Engineering Beihang University Beijing China; State Key Laboratory of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou China; Ningbo Institute of Technology Beihang University Ningbo China,https://ror.org/00a2xv884
https://openalex.org/W4309686307,7,School of Automation Science and Electrical Engineering Beihang University Beijing China; State Key Laboratory of Fluid Power and Mechatronic Systems Zhejiang University Hangzhou China; Ningbo Institute of Technology Beihang University Ningbo China,NA
https://openalex.org/W971992255,1,"Institute of Computer Science, Foundation for Research and Technology – Hellas (FORTH), Heraklion, Greece",https://ror.org/052rphn09
https://openalex.org/W971992255,2,"Institute of Computer Science, Foundation for Research and Technology --- Hellas FORTH, Heraklion, Greece and Department of Computer Science, University of Crete, Crete, Greece#TAB#",https://ror.org/052rphn09
https://openalex.org/W1969652746,1,"Laboratory of Biomedical Imaging and Signal Processing, The University of Hong Kong, Pokfulam, Hong Kong SAR, China",https://ror.org/02zhqgq86
https://openalex.org/W1969652746,2,"Laboratory of Biomedical Imaging and Signal Processing, The University of Hong Kong, Pokfulam, Hong Kong SAR, China, Department of Electrical and Electronic Engineering, The University of Hong Kong, Pokfulam, Hong Kong SAR, China",https://ror.org/02zhqgq86
https://openalex.org/W1969652746,3,"Laboratory of Biomedical Imaging and Signal Processing The University of Hong Kong Pokfulam, Hong Kong SAR, China.",https://ror.org/02zhqgq86
https://openalex.org/W2042526253,1,"University of Roma Sapienza, Rome, Italy",https://ror.org/02be6w209
https://openalex.org/W2042526253,2,"University of Roma Sapienza, DIET, Rome, Italy",https://ror.org/02be6w209
https://openalex.org/W2051646383,1,"NaNoNetworking Center in Catalonia, UPC - BarcelonaTech, Barcelona, Spain",https://ror.org/04bpz1v84
https://openalex.org/W2051646383,2,"Vodafone Chair for Mobile Communication Systems, TU Dresden, 01062 Dresden, Germany#TAB#",NA
https://openalex.org/W2114926200,1,"Computer Security Lab, Münster University of Applied Sciences, Steinfurt, Germany#TAB#",https://ror.org/00pv45a02
https://openalex.org/W2810921790,1,"Institute of Computer Science--Foundation for Research and Technology-Hellas (FORTH), Heraklion, Crete, Greece",https://ror.org/052rphn09
https://openalex.org/W1991567209,1,"Columbia University,  New York,  USA",https://ror.org/00hj8s172
https://openalex.org/W2294671228,1,Univ. Pierre et Marie Curie,https://ror.org/02en5vm52
https://openalex.org/W2294671228,2,Univ. Paris-Sud,https://ror.org/028rypz17
https://openalex.org/W2725188484,1,"St John's University, Queens, NY, USA#TAB#",https://ror.org/00bgtad15
https://openalex.org/W1964533889,1,"‡University of Michigan, Ann Arbor, MI, USA",https://ror.org/00jmfr291
https://openalex.org/W1964533889,2,Virginia Polytechnic Institute  Blacksburg VA USA,https://ror.org/02smfhw86
https://openalex.org/W1965976114,1, UNIVERSITY OF BIRMINGHAM,https://ror.org/03angcq70
https://openalex.org/W1969660765,1,"Institut FEMTO-ST, UMR CNRS 6174, Université de Franche-Comté",https://ror.org/03pcc9z86
https://openalex.org/W1975240480,1,"Technische University München, Germany",NA
https://openalex.org/W1975240480,2,German Cancer Research Ctr. (Germany),https://ror.org/04cdgtt98
https://openalex.org/W1975240480,3,Klinikum rechts der Isar (Germany),https://ror.org/04jc43x05
https://openalex.org/W1976097590,1,"Owen Graduate School of Management , Vanderbilt University , Nashville, TN, 37203, USA",https://ror.org/02vm5rt34
https://openalex.org/W1976097590,2,"School of Management, Georgia Institute of Technology , Atlanta, GA, 30332-0520, USA",https://ror.org/01zkghx44
https://openalex.org/W1996298409,1,University of WAterloo,https://ror.org/01aff2v68
https://openalex.org/W2017736611,1,"Blekinge Institute of Technology, Karlskrona, Sweden",https://ror.org/0093a8w51
https://openalex.org/W2021338315,1,"Ariel University, Ariel, 44837, Israel#TAB#",https://ror.org/03nz8qe97
https://openalex.org/W2021338315,2,"Technion , Haifa 32000 , Israel",https://ror.org/03qryx823
https://openalex.org/W2026678523,1,"Fraunhofer Institute for Open Communication Systems (FOKUS), Berlin, Germany#TAB#",https://ror.org/00px80p03
https://openalex.org/W2026678523,2,Freie Universität Berlin; Berlin Germany,https://ror.org/046ak2485
https://openalex.org/W2026784675,1,"Tabriz, University of Medical Sciences, Tabriz-Iran",https://ror.org/04krpx645
https://openalex.org/W2027290249,1,"University of Athens,Athens, Greece",https://ror.org/04gnjpq42
https://openalex.org/W2036547798,1,"Tampere university of technology, Tampere, Finland",https://ror.org/00bwtjf83
https://openalex.org/W2051619945,1,"Departamento de Estatística, Universidade de São Paulo, Brazil.",https://ror.org/036rp1748
https://openalex.org/W2052881412,1,"University at Buffalo - SUNY, Amherst, NY",https://ror.org/01y64my43
https://openalex.org/W2052881412,2,"[HP Laboratories, India, Bangalore, India]",NA
https://openalex.org/W2069040695,1,University of Piraeus; Piraeus Greece,https://ror.org/02qs84g94
https://openalex.org/W2071785982,1,"University of Paris-Est Marne-la-Vallée (UPEMLV), Champs sur Marne, France",NA
https://openalex.org/W2074463042,1,"University of Pisa, Italy",https://ror.org/03ad39j10
https://openalex.org/W2074463042,2,ISTI-CNR Pisa Italy#TAB#,https://ror.org/05kacka20
https://openalex.org/W2074995345,1,"National University of Ireland, Galway#TAB#",https://ror.org/03bea9k73
https://openalex.org/W2079892385,1,"University of Notre Dame, Notre Dame, IN,USA",https://ror.org/00mkhxb43
https://openalex.org/W2104930879,1,"Indiana University, Bloomington , IN, USA",https://ror.org/02k40bc56
https://openalex.org/W2114552878,1,"Salzburg Research , Salzburg , Austria",NA
https://openalex.org/W2114552878,2,"Hitachi Europe, Zurich, Switzerland",https://ror.org/02exqgm79
https://openalex.org/W2114552878,3,"Univ. of Pisa, Pisa, Italy",https://ror.org/03ad39j10
https://openalex.org/W2548298584,1,Addis  Ababa university,https://ror.org/038b8e254
https://openalex.org/W2612416799,1,"National University of Ireland, Galway#TAB#",https://ror.org/03bea9k73
https://openalex.org/W2612416799,2,"[University of Oxford, Oxford, UK]",https://ror.org/052gg0110
https://openalex.org/W2612416799,3,"Rensselaer Polytechnic Institute (RPI), NY#TAB#",https://ror.org/01rtyzb94
https://openalex.org/W2612416799,4,"World Wide Web Consortium (W3C) MIT, Cambridge, MA",https://ror.org/0059y1582
https://openalex.org/W2612416799,5,"European Bioinformatics Institute (EBI), Cambridge, UK",https://ror.org/02catss52
https://openalex.org/W2612416799,6,"Massachusetts General Hospital and Harvard Medical School ,  Boston, MA ,",https://ror.org/002pd6e78
https://openalex.org/W2612416799,7,"Institute for Systems Biology (ISB), Seattle, WA",https://ror.org/02tpgw303
https://openalex.org/W2612416799,8,"University of Oxford, Oxford , United Kingdom#TAB#",https://ror.org/052gg0110
https://openalex.org/W2612416799,9,"Leiden University Medical Center, University of Amsterdam, Netherlands",https://ror.org/05xvt9f17
https://openalex.org/W2966268343,1,"Karlsruhe Institute of Technology, Karlsruhe, Germany",https://ror.org/04t3en479
https://openalex.org/W2966268343,2,"University of Passau, Passau, Germany and Karlsruhe Institute of Technology",https://ror.org/05ydjnb78
https://openalex.org/W1595724348,1,"Department of Applied Computer Science, Catholic University of Eichstätt-Ingolstadt,#TAB#",https://ror.org/00mx91s63
https://openalex.org/W2955437773,1,"Univ. of Illinois at Urbana-Champaign, Urbana",https://ror.org/047426m28
https://openalex.org/W2068319259,1,"Univ. of Mary Washington, Fredericksburg, VA",https://ror.org/03b48gv34
https://openalex.org/W2144416173,1,"St. Francis Xavier University, Antigonish NS, Canada",https://ror.org/01wcaxs37
https://openalex.org/W2144416173,2,"Palomino Inc., Toronto, ON, Canada",https://ror.org/00m8gx614
https://openalex.org/W2734843396,1,"Kennesaw State University ,",https://ror.org/00jeqjx33
https://openalex.org/W2734843396,2,Gwinnett Technical College#TAB#,https://ror.org/04mxf4066
https://openalex.org/W1970228069,1,"University of Missouri-Columbia, MO, USA",https://ror.org/02ymw8z06
https://openalex.org/W1971108969,1,"Graduate School of Frontier Biosciences, Osaka University, Suita, Japan,",https://ror.org/035t8zc32
https://openalex.org/W1971108969,2,Graduate School of Information Science and Technology Osaka University Suita Japan,https://ror.org/035t8zc32
https://openalex.org/W1976736588,1,"Department of Psychology, London South Bank University, 103 Borough Road, London SE1 0AA, UK.",https://ror.org/02vwnat91
https://openalex.org/W1977836670,1," Univ. of Washington, Seattle, WA, USA",https://ror.org/00cvxb145
https://openalex.org/W1993035251,1," University of Maryland, College Park, MD",NA
https://openalex.org/W1998629953,1,"Carnegie Mellon University, Pittsburgh, PA 15213",https://ror.org/05x2bcf33
https://openalex.org/W2008048067,1,"University of Luebeck, Ratzeburger Allee 160, D-23562 Luebeck, Germany",https://ror.org/00t3r8h32
https://openalex.org/W2010840365,1,"Graz University of Technology, Graz, Austria.",https://ror.org/00d7xrm67
https://openalex.org/W2010840365,2,"Graz, Austria",NA
https://openalex.org/W2010840365,3,"University of Applied Sciences, Graz, Austria",NA
https://openalex.org/W2026909567,1,"Eindhoven University of Technology, Eindhoven, The Netherlands",https://ror.org/02c2kyt77
https://openalex.org/W2026909567,2,"University of Hasselt, Hasselt, Belgium#TAB#",https://ror.org/04nbhqj75
https://openalex.org/W2035117624,1,"Purdue University Calumet, Hammond,",NA
https://openalex.org/W2040363793,1,DIEEI - University of Catania,https://ror.org/03a64bh57
https://openalex.org/W2048591739,1,"Biomedical Engineering Department, University of Houston, Houston, TX USA, 1-713-743-3851#TAB#",https://ror.org/048sx0r50
https://openalex.org/W2056011389,1,"Centre for Wireless Communications, Department of Communications Engineering, University of Oulu, P.O. Box 4500, FI-90014 Oulu, Finland#TAB#",https://ror.org/03yj89h83
https://openalex.org/W2059034266,1,"University of Wurzburg, Wurzburg, Germany#TAB#",https://ror.org/00fbnyb24
https://openalex.org/W2081091856,1,Dublin City University,https://ror.org/04a1a1e81
https://openalex.org/W2081091856,2,National college of Ireland,https://ror.org/02qzs9336
https://openalex.org/W2093841638,1,"Eindhoven University of Technology, De Rondom 70, 5612 AP, Eindhoven, NL",https://ror.org/02c2kyt77
https://openalex.org/W2097850494,1,"Aalto University School of Science and Technology, Finland, and Helsinki Institute for Information Technology, Finland#TAB#",https://ror.org/05kph4940
https://openalex.org/W2111101541,1,"University of Colorado Denver Denver, CO",https://ror.org/02hh7en24
https://openalex.org/W2157954285,1,"Lund University Lund, Sweden.",https://ror.org/012a77v79
https://openalex.org/W2166474453,1,"CWI, Science Park 123, 1098XG Amsterdam, The Netherlands",https://ror.org/00x7ekv49
https://openalex.org/W2296353833,1,"ZIH, TU Dresden",NA
https://openalex.org/W2296353833,2,"Intel Deutschland, Gmbh",https://ror.org/01ek73717
https://openalex.org/W2547611634,1,"Department of Computer Science, University of Peshawar, Peshawar, Pakistan.",https://ror.org/02t2qwf81
https://openalex.org/W2548613950,1,"Department of Industrial Engineering and Systems Management, Egypt - Japan University of Science and Technology (E-JUST), Alexandria, Egypt.",https://ror.org/02x66tk73
https://openalex.org/W2565057981,1,"School of Economy and Management, Harbin Institute of Technology, Harbin, China#TAB#",https://ror.org/01yqg2h08
https://openalex.org/W2771000012,1,", Texas A&M University, College Station, TX",https://ror.org/01f5ytq51
https://openalex.org/W2809987195,1,"University of Reggio Calabria, Reggio Calabria, Italy",https://ror.org/041sz8d87
https://openalex.org/W2810897680,1,"Division of Assistance Systems and Medical Device Technology, University of Oldenburg, Germany",https://ror.org/033n9gh91
https://openalex.org/W2810897680,2,"Applied Neurocognitive Psychology Lab, University of Oldenburg, Germany",https://ror.org/033n9gh91
https://openalex.org/W2810897680,3,"Division of Assistance Systems and Medical Device Technology, University Oldenburg, Germany",https://ror.org/04yqw4y82
https://openalex.org/W2810897680,4,"OFFIS – Institute for Information Technology,Oldenburg,Germany",https://ror.org/003sav189
https://openalex.org/W2811189480,1,"Ionian University,Dept. of Informatics,Corfu,Greece",https://ror.org/01xm4n520
https://openalex.org/W2965752505,1,"National Institute of Information and Communications Technology, Japan The University of Tokyo, Japan",https://ror.org/016bgq349
https://openalex.org/W2965752505,2," National Institute of Information and Communications Technology, Japan#TAB#",https://ror.org/016bgq349
https://openalex.org/W2965752505,3,"The University of Tokyo , Japan",https://ror.org/057zh3y96
https://openalex.org/W2965752505,4,"Harbin Institute of Technology,, Shenzhen, China",https://ror.org/01yqg2h08
https://openalex.org/W2965752505,5,"International Institute of Information Technology- Hyderabad, India#TAB#",https://ror.org/05f11g639
https://openalex.org/W2965752505,6,"National Institute of Informatics, Japan, The University of Tokyo, Japan#TAB#",https://ror.org/04ksd4g47
